Start 1h:3m:33s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
17.040,          ,   9.47,   0.10,   1.72,     4.75,     6.94,     1.50,  0.36, -0.55, -0.29, -0.69,  124.38,   77.31,    0.00
17.055,          ,   9.47,   0.10,   1.72,     4.75,     6.94,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.060,          ,   9.38,   0.20,   1.80,    -2.31,    -6.75,     2.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.070,          ,   9.46,   0.11,   1.88,    -2.31,    -6.75,     2.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.075,          ,   9.62,  -0.02,   1.87,    -3.06,    -9.06,     2.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.080,          ,   9.62,  -0.02,   1.87,    -3.06,    -9.06,     2.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.085,          ,   9.63,   0.08,   1.83,    -3.19,    -8.00,     2.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.090,          ,   9.63,   0.08,   1.83,    -3.19,    -8.00,     2.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.095,          ,   9.55,   0.17,   1.80,    -3.56,    -7.38,     2.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.100,          ,   9.55,   0.17,   1.80,    -3.56,    -7.38,     2.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.105,          ,   9.50,   0.10,   1.79,    -3.50,    -8.44,     1.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.110,          ,   9.50,   0.10,   1.79,    -3.50,    -8.44,     1.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.115,          ,   9.66,  -0.06,   1.89,    -2.50,   -10.25,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.120,          ,   9.66,  -0.06,   1.89,    -1.50,   -10.00,     0.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.125,          ,   9.84,  -0.24,   1.81,    -1.50,   -10.00,     0.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.130,          ,   9.84,  -0.24,   1.81,    -0.69,    -6.00,    -0.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.150,          ,   9.75,  -0.28,   1.83,    -0.69,    -6.00,    -0.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.155,          ,   9.92,  -0.15,   2.01,     3.25,    -4.50,     0.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.160,          ,   9.92,  -0.15,   2.01,     3.25,    -4.50,     0.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.165,          ,   9.77,  -0.12,   1.72,     4.81,     5.19,     0.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.170,          ,   9.77,  -0.12,   1.72,     4.88,    14.12,    -0.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.180,          ,   9.59,  -0.17,   1.73,     4.88,    14.12,    -0.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.185,          ,   9.59,  -0.14,   1.70,     3.62,    15.62,     0.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.190,          ,   9.59,  -0.14,   1.70,     3.62,    15.62,     0.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.195,          ,   9.36,  -0.11,   1.59,     1.62,    16.62,     0.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.200,          ,   9.36,  -0.11,   1.59,     1.62,    16.62,     0.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.205,          ,   9.39,   0.00,   1.70,     0.19,    13.75,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.210,          ,   9.39,   0.00,   1.70,     0.19,    13.75,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.215,          ,   9.51,   0.04,   1.69,    -0.81,     9.31,     2.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.220,          ,   9.51,   0.04,   1.69,    -0.81,     9.31,     2.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.225,          ,   9.51,   0.07,   1.77,    -1.62,     6.00,     2.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.230,          ,   9.51,   0.07,   1.77,    -2.44,     2.12,     2.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.250,          ,   9.54,   0.04,   1.81,    -2.44,     2.12,     2.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.255,          ,   9.66,   0.07,   1.97,    -2.88,    -3.94,     3.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.260,          ,   9.66,   0.07,   1.97,    -2.88,    -3.94,     3.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.265,          ,   9.75,   0.10,   1.99,    -2.50,    -4.69,     3.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.270,          ,   9.75,   0.10,   1.99,    -1.56,    -3.44,     3.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.275,          ,   9.71,   0.11,   2.00,    -1.56,    -3.44,     3.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.280,          ,   9.71,   0.11,   2.00,    -0.31,    -1.19,     2.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.285,          ,   9.70,   0.10,   1.98,    -0.31,    -1.19,     2.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.290,          ,   9.70,   0.10,   1.98,    -0.31,    -1.19,     2.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.295,          ,   9.62,   0.12,   1.94,     0.88,     0.25,     2.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.300,          ,   9.62,   0.12,   1.94,     2.31,     0.75,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.305,          ,   9.59,   0.06,   1.90,     2.31,     0.75,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.310,          ,   9.59,   0.06,   1.90,     3.25,     0.94,     1.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.320,          ,   9.56,   0.02,   1.84,     3.25,     0.94,     1.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.325,          ,   9.56,  -0.03,   1.83,     3.44,     0.75,     0.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.345,          ,   9.56,  -0.03,   1.83,     3.44,     0.75,     0.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.350,          ,   9.57,  -0.06,   1.83,     3.06,    -0.69,     1.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.355,          ,   9.60,  -0.05,   1.75,     2.81,    -0.75,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.360,          ,   9.60,  -0.05,   1.75,     2.38,     0.62,     1.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.365,          ,   9.58,  -0.04,   1.71,     2.38,     0.62,     1.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.370,          ,   9.58,  -0.04,   1.71,     2.38,     2.50,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.375,          ,   9.55,  -0.10,   1.71,     2.38,     2.50,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.380,          ,   9.55,  -0.10,   1.71,     2.31,     3.62,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.385,          ,   9.51,  -0.08,   1.76,     2.31,     3.62,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.390,          ,   9.58,  -0.04,   1.82,     2.06,     4.00,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.395,          ,   9.58,  -0.04,   1.82,     2.06,     4.00,     1.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.400,          ,   9.55,   0.00,   1.85,     1.94,     5.06,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.405,          ,   9.55,   0.00,   1.85,     1.94,     5.06,     1.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.415,          ,   9.40,  -0.08,   1.85,     1.56,     5.81,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.420,          ,   9.40,  -0.08,   1.85,     1.56,     5.81,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.425,          ,   9.34,  -0.21,   1.84,     0.75,     4.00,     1.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.445,          ,   9.34,  -0.21,   1.84,     0.75,     4.00,     1.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.450,          ,   9.25,  -0.24,   1.87,    -2.25,    -5.12,     1.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.455,          ,   9.70,  -0.29,   1.97,    -2.81,   -11.31,     1.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.460,          ,   9.70,  -0.29,   1.97,    -3.00,    -6.00,     2.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.465,          ,   9.78,  -0.19,   1.31,    -3.00,    -6.00,     2.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.475,          ,   9.67,  -0.13,   1.31,    -3.62,     5.69,     2.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.480,          ,   9.67,  -0.13,   1.31,    -3.62,     5.69,     2.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.485,          ,   9.86,  -0.06,   1.61,    -4.69,    10.69,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.490,          ,   9.86,  -0.06,   1.61,    -4.69,    10.69,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.495,          ,   9.37,  -0.01,   1.90,    -5.62,    18.12,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.500,          ,   9.37,  -0.01,   1.90,    -5.62,    18.12,     1.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.505,          ,   9.56,  -0.03,   1.88,    -6.38,    22.50,     1.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.510,          ,   9.56,  -0.03,   1.88,    -6.75,    19.81,     1.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.515,          ,   9.58,  -0.03,   1.55,    -6.75,    19.81,     1.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.520,          ,   9.58,  -0.03,   1.55,    -5.88,    21.31,     1.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.525,          ,   9.30,  -0.03,   1.38,    -5.88,    21.31,     1.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.545,          ,   9.35,  -0.10,   1.84,    -4.88,    15.19,     1.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.550,          ,   9.57,  -0.07,   1.97,    -3.44,     5.44,     0.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.555,          ,   9.62,  -0.05,   2.00,    -2.19,     2.56,    -0.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.560,          ,   9.62,  -0.05,   2.00,    -1.19,     3.00,    -0.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.570,          ,   9.57,  -0.01,   2.02,    -1.19,     3.00,    -0.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.575,          ,   9.60,  -0.06,   2.23,    -1.50,     0.69,    -1.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.580,          ,   9.60,  -0.06,   2.23,    -1.50,     0.69,    -1.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.585,          ,   9.77,  -0.09,   2.38,    -2.31,    -4.31,    -2.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.590,          ,   9.77,  -0.09,   2.38,    -2.31,    -4.31,    -2.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.595,          ,   9.92,  -0.18,   2.43,    -3.31,    -6.44,    -2.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.600,          ,   9.92,  -0.18,   2.43,    -3.31,    -6.44,    -2.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.605,          ,  10.03,  -0.17,   2.50,    -4.00,    -4.06,    -2.62,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.610,          ,  10.03,  -0.17,   2.50,    -3.25,     1.50,    -1.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.615,          ,   9.93,  -0.13,   2.58,    -3.25,     1.50,    -1.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.620,          ,   9.93,  -0.13,   2.58,    -1.38,     6.88,    -0.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.625,          ,  10.00,  -0.05,   2.88,    -1.38,     6.88,    -0.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.645,          ,  10.05,   0.00,   3.03,     0.81,    12.81,    -0.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.650,          ,  10.01,   0.00,   3.16,     3.75,    21.75,     0.31,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.655,          ,   9.96,  -0.01,   3.42,     8.12,    29.56,     1.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.665,          ,  10.01,  -0.13,   3.24,    10.44,    37.19,     2.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.670,          ,  10.01,  -0.13,   3.24,    10.44,    37.19,     2.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.675,          ,   9.86,  -0.12,   2.93,    12.25,    49.00,     3.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.680,          ,   9.86,  -0.12,   2.93,    12.25,    49.00,     3.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.685,          ,   9.44,  -0.09,   2.67,    14.38,    56.19,     5.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.690,          ,   9.44,  -0.09,   2.67,    14.38,    56.19,     5.44,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.695,          ,   9.36,  -0.42,   2.22,    12.50,    50.81,     7.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.700,          ,   9.36,  -0.42,   2.22,    12.50,    50.81,     7.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.705,          ,   9.01,  -0.73,   1.65,     8.81,    52.19,    10.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.710,          ,   9.01,  -0.73,   1.65,     8.31,    49.94,    12.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.720,          ,   8.99,  -0.87,   1.64,     8.31,    49.94,    12.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.725,          ,   9.11,  -0.94,   1.78,     9.38,    37.88,    14.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.730,          ,   9.11,  -0.94,   1.78,     9.38,    37.88,    14.19,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.745,          ,   9.30,  -0.99,   2.68,    10.25,    30.50,    15.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.750,          ,   9.34,  -1.12,   2.99,    15.06,    25.69,    19.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.760,          ,   9.49,  -1.10,   3.15,    15.06,    25.69,    19.06,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.765,          ,   9.07,  -1.15,   2.03,    13.44,    27.81,    20.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.770,          ,   9.07,  -1.15,   2.03,    13.44,    27.81,    20.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.775,          ,   8.78,  -1.11,   0.87,     8.62,    17.31,    23.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.780,          ,   8.78,  -1.11,   0.87,     8.12,     0.88,    25.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.785,          ,   8.60,  -1.02,   1.27,     8.12,     0.88,    25.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.790,          ,   8.60,  -1.02,   1.27,     8.12,     0.88,    25.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.795,          ,   8.99,  -0.95,   2.05,    15.00,    -9.38,    25.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.800,          ,   8.99,  -0.95,   2.05,    15.00,    -9.38,    25.50,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.805,          ,   9.74,  -0.94,   2.44,    22.25,   -17.25,    24.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.810,          ,   9.74,  -0.94,   2.44,    26.00,   -11.62,    24.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.815,          ,   9.76,  -0.79,   1.89,    26.00,   -11.62,    24.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.825,          ,   9.56,  -0.77,   2.07,    30.44,    -5.44,    24.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.830,          ,   9.56,  -0.77,   2.07,    30.44,    -5.44,    24.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.845,          ,   9.41,  -0.68,   2.22,    36.81,    -3.12,    23.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.850,          ,   9.50,  -0.75,   2.62,    44.94,     0.00,    21.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.860,          ,   9.56,  -0.81,   2.73,    44.94,     0.00,    21.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.865,          ,   9.53,  -0.87,   2.71,    47.69,     3.19,    21.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.870,          ,   9.53,  -0.87,   2.71,    47.69,     3.19,    21.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.875,          ,   9.45,  -0.86,   2.58,    51.38,     7.75,    20.69,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.880,          ,   9.45,  -0.86,   2.58,    54.38,    10.00,    20.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.885,          ,   9.07,  -0.56,   2.61,    54.38,    10.00,    20.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.890,          ,   9.07,  -0.56,   2.61,    54.38,    10.00,    20.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.895,          ,   9.03,  -0.41,   2.83,    56.75,     9.56,    20.12,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.900,          ,   9.03,  -0.41,   2.83,    56.31,     7.69,    18.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.905,          ,   9.17,  -0.28,   2.96,    56.31,     7.69,    18.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.910,          ,   9.17,  -0.28,   2.96,    54.69,     7.38,    18.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.915,          ,   9.37,  -0.25,   3.13,    54.69,     7.38,    18.00,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.925,          ,   9.34,  -0.31,   3.13,    53.62,    10.31,    17.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.930,          ,   9.34,  -0.31,   3.13,    53.62,    10.31,    17.75,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.945,          ,   9.20,  -0.38,   2.95,    51.25,    14.81,    17.56,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.950,          ,   9.09,  -0.34,   2.90,    48.81,    18.94,    15.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.960,          ,   9.09,  -0.34,   2.90,    48.81,    18.94,    15.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.965,          ,   8.83,  -0.36,   2.79,    48.81,    18.75,    14.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.970,          ,   8.83,  -0.36,   2.79,    48.81,    18.75,    14.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.975,          ,   8.64,  -0.37,   2.82,    47.94,    17.19,    14.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.980,          ,   8.64,  -0.37,   2.82,    47.94,    17.19,    14.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.985,          ,   8.69,  -0.46,   3.06,    48.00,    11.31,    12.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.990,          ,   8.69,  -0.46,   3.06,    48.00,    11.31,    12.94,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
17.995,          ,   9.10,  -0.55,   3.25,    49.25,     3.31,    11.81,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.000,          ,   9.10,  -0.55,   3.25,    50.81,     2.44,    11.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.005,          ,   9.27,  -0.59,   3.02,    50.81,     2.44,    11.25,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.010,          ,   9.41,  -0.65,   3.22,    50.81,     4.38,    10.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.020,          ,   9.41,  -0.65,   3.22,    50.81,     4.38,    10.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.025,          ,   9.59,  -0.61,   3.37,    48.25,     5.44,     9.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.030,          ,   9.59,  -0.61,   3.37,    48.25,     5.44,     9.88,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.045,          ,   9.46,  -0.66,   3.58,    45.44,    10.25,     9.38,  0.36, -0.56, -0.30, -0.68,  124.06,   79.31,   -1.19
18.050,          ,   9.46,  -0.66,   3.58,    45.44,    10.25,     9.38,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.055,          ,   8.97,  -0.90,   3.19,    43.88,     9.94,    10.00,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.060,          ,   8.97,  -0.90,   3.19,    40.88,     6.56,    11.25,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.065,          ,   8.68,  -1.00,   2.85,    40.88,     6.56,    11.25,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.070,          ,   8.70,  -1.08,   2.91,    37.69,    -6.69,    12.94,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.080,          ,   8.70,  -1.08,   2.91,    37.69,    -6.69,    12.94,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.085,          ,   9.49,  -0.90,   3.13,    37.56,   -18.81,    13.69,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.090,          ,   9.49,  -0.90,   3.13,    37.56,   -18.81,    13.69,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
18.095,          ,   9.61,  -0.81,   3.17,    40.06,   -22.00,    14.38,  0.48, -0.49, -0.32, -0.66,  107.62,   70.81,    7.75
