Start 1h:14m:37s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
6.320,          ,  10.12,  -0.31,   2.20,     7.25,    -3.31,     5.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.325,          ,   9.90,  -0.20,   1.85,     6.62,     1.38,     6.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.335,          ,   9.90,  -0.20,   1.85,     5.75,     3.00,     7.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.340,          ,   9.67,  -0.15,   1.85,     5.75,     3.00,     7.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.345,          ,   9.51,  -0.04,   1.81,     5.06,     3.00,     7.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.350,          ,   9.51,  -0.04,   1.81,     5.06,     3.00,     7.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.355,          ,   9.30,   0.06,   1.73,     5.25,     2.19,     7.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.360,          ,   9.30,   0.06,   1.73,     6.06,    -1.25,     6.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.365,          ,   9.49,   0.11,   1.91,     6.06,    -1.25,     6.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.370,          ,   9.49,   0.11,   1.91,     6.06,    -1.25,     6.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.380,          ,   9.68,   0.08,   1.98,     7.06,    -4.25,     5.94, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.385,          ,   9.80,   0.05,   1.93,     7.62,    -4.06,     5.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.390,          ,   9.80,   0.05,   1.93,     7.62,    -4.06,     5.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.395,          ,   9.68,  -0.09,   1.88,     9.06,    -2.75,     5.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.400,          ,   9.68,  -0.09,   1.88,     9.06,    -2.75,     5.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.420,          ,   9.37,  -0.22,   1.69,    10.31,    -3.81,     4.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.425,          ,   9.16,  -0.19,   1.46,    12.06,    -5.94,     2.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.430,          ,   9.16,  -0.19,   1.46,    12.06,    -5.94,     2.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.435,          ,   9.20,   0.11,   1.19,    13.06,    -6.12,     1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.440,          ,   9.20,   0.11,   1.19,    13.88,    -6.31,     1.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.445,          ,   9.24,   0.17,   1.36,    13.88,    -6.31,     1.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.450,          ,   9.24,   0.17,   1.36,    14.69,    -4.44,     1.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.460,          ,   9.25,   0.20,   1.63,    14.69,    -4.44,     1.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.465,          ,   9.21,   0.24,   1.90,    14.81,    -1.31,     1.19, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.470,          ,   9.21,   0.24,   1.90,    14.81,    -1.31,     1.19, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.475,          ,   9.26,   0.23,   2.23,    14.00,    -0.25,     0.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.480,          ,   9.26,   0.23,   2.23,    14.00,    -0.25,     0.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.485,          ,   9.36,   0.19,   2.20,    12.44,    -0.19,    -0.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.490,          ,   9.36,   0.19,   2.20,    10.88,    -1.38,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.495,          ,   9.39,   0.16,   2.17,    10.88,    -1.38,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.500,          ,   9.39,   0.16,   2.17,    10.88,    -3.88,    -0.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.525,          ,   9.55,   0.01,   2.21,    10.88,    -3.88,    -0.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.530,          ,   9.55,  -0.10,   1.81,    13.25,     1.44,     0.81, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.540,          ,   9.46,  -0.14,   2.07,    13.25,     1.44,     0.81, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.545,          ,   9.89,  -0.15,   2.21,    11.56,     0.69,     1.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.550,          ,   9.89,  -0.15,   2.21,    11.56,     0.69,     1.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.555,          ,   9.87,  -0.07,   2.14,    10.38,     5.69,     2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.560,          ,   9.87,  -0.07,   2.14,    10.38,     5.69,     2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.565,          ,  10.03,  -0.01,   2.21,     8.19,     5.25,     2.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.570,          ,  10.03,  -0.01,   2.21,     8.19,     5.25,     2.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.580,          ,   9.83,  -0.05,   2.31,     6.25,     5.19,     3.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.585,          ,  10.01,   0.11,   2.15,     5.38,     4.69,     4.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.590,          ,  10.01,   0.11,   2.15,     5.38,     4.69,     4.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.595,          ,   9.79,   0.22,   2.21,     5.19,     3.75,     4.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.600,          ,   9.79,   0.22,   2.21,     5.19,     3.75,     4.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.605,          ,   9.69,   0.23,   2.42,     5.00,     5.50,     3.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.610,          ,   9.69,   0.23,   2.42,     5.00,     5.50,     3.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.630,          ,   9.78,   0.21,   2.58,     5.81,     3.38,     2.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.635,          ,   9.41,   0.23,   2.34,     7.12,     4.62,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.640,          ,   9.41,   0.23,   2.34,     7.12,     4.62,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.645,          ,   9.36,   0.18,   2.44,     6.56,    -0.25,    -2.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.650,          ,   9.36,   0.18,   2.44,     3.94,    -5.12,    -3.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.655,          ,   9.50,   0.07,   2.59,     3.94,    -5.12,    -3.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.660,          ,   9.50,   0.07,   2.59,     1.69,    -6.50,    -4.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.665,          ,   9.46,   0.00,   2.66,     1.69,    -6.50,    -4.25, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.670,          ,   9.46,   0.00,   2.66,     0.31,    -7.56,    -4.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.675,          ,   9.49,  -0.06,   2.67,     0.31,    -7.56,    -4.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.680,          ,   9.49,  -0.06,   2.67,    -0.75,    -6.81,    -4.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.685,          ,   9.55,  -0.04,   2.61,    -0.75,    -6.81,    -4.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.690,          ,   9.41,  -0.03,   2.55,    -1.94,    -5.12,    -3.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.700,          ,   9.41,  -0.03,   2.55,    -1.94,    -5.12,    -3.50, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.705,          ,   9.35,  -0.02,   2.58,    -3.50,    -4.88,    -3.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.710,          ,   9.35,  -0.02,   2.58,    -3.50,    -4.88,    -3.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.730,          ,   9.20,  -0.17,   2.50,    -4.44,    -4.81,    -2.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.735,          ,   9.17,  -0.22,   2.44,    -4.44,    -4.88,    -2.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.740,          ,   9.17,  -0.22,   2.44,    -4.44,    -4.88,    -2.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.745,          ,   9.19,  -0.23,   2.33,    -4.31,    -2.94,    -2.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.750,          ,   9.19,  -0.23,   2.33,    -4.31,    -1.56,    -2.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.755,          ,   9.07,  -0.37,   2.34,    -4.31,    -1.56,    -2.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.760,          ,   9.07,  -0.37,   2.34,    -3.25,    -4.38,    -1.94, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.765,          ,   9.04,  -0.28,   2.63,    -3.25,    -4.38,    -1.94, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.770,          ,   9.04,  -0.28,   2.63,    -1.88,    -4.19,    -1.81, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.775,          ,   9.27,  -0.19,   2.78,    -1.88,    -4.19,    -1.81, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.785,          ,   9.27,  -0.19,   2.78,    -2.19,     0.50,    -1.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.790,          ,   9.33,  -0.25,   2.56,    -2.19,     0.50,    -1.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.795,          ,   9.25,  -0.25,   2.56,    -2.06,     1.31,    -2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.800,          ,   9.25,  -0.25,   2.56,    -2.06,     1.31,    -2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.805,          ,   9.36,  -0.25,   2.76,    -1.94,    -1.31,    -2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.825,          ,   9.36,  -0.25,   2.76,    -2.00,     1.19,    -2.06, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.830,          ,   9.40,  -0.19,   2.43,    -1.81,     5.50,    -1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.835,          ,   9.33,  -0.11,   2.45,    -1.62,     5.50,    -1.81, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.845,          ,   9.27,  -0.12,   2.50,    -1.88,     4.25,    -1.94, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.850,          ,   9.27,  -0.12,   2.50,    -1.88,     4.25,    -1.94, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.855,          ,   9.18,  -0.15,   2.56,    -1.81,     2.50,    -1.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.860,          ,   9.18,  -0.15,   2.56,    -1.81,     2.50,    -1.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.865,          ,   9.28,  -0.17,   2.57,    -1.19,     0.31,    -1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.870,          ,   9.28,  -0.17,   2.57,    -1.19,     0.31,    -1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.875,          ,   9.38,  -0.10,   2.56,    -0.62,    -0.88,    -1.69, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.885,          ,   9.55,  -0.09,   2.61,    -0.88,    -2.38,    -1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.890,          ,   9.55,  -0.09,   2.61,    -0.88,    -2.38,    -1.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.895,          ,   9.60,  -0.09,   2.65,    -1.44,    -2.19,    -1.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.900,          ,   9.60,  -0.09,   2.65,    -1.44,    -2.19,    -1.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.905,          ,   9.56,  -0.09,   2.70,    -1.75,    -0.50,    -1.62, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.910,          ,   9.56,  -0.09,   2.70,    -2.19,     1.19,    -1.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.930,          ,   9.57,  -0.10,   2.67,    -2.19,     1.19,    -1.31, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.935,          ,   9.46,  -0.14,   2.49,    -2.88,     3.31,    -0.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.940,          ,   9.46,  -0.14,   2.49,    -2.88,     3.31,    -0.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.945,          ,   9.39,  -0.12,   2.51,    -2.81,     2.31,    -0.56, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.950,          ,   9.39,  -0.12,   2.51,    -3.31,     2.06,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.955,          ,   9.33,  -0.16,   2.44,    -3.31,     2.06,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.960,          ,   9.33,  -0.16,   2.44,    -3.31,     1.06,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.965,          ,   9.31,  -0.12,   2.43,    -3.31,     1.06,    -0.75, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.975,          ,   9.31,  -0.10,   2.43,    -3.31,     0.75,    -0.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.980,          ,   9.31,  -0.10,   2.43,    -3.31,     0.75,    -0.88, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.985,          ,   9.35,  -0.12,   2.46,    -3.31,     1.69,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.990,          ,   9.35,  -0.12,   2.46,    -3.31,     1.69,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
6.995,          ,   9.31,  -0.10,   2.45,    -2.88,     2.81,    -1.00, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
7.000,          ,   9.31,  -0.10,   2.45,    -2.69,     3.44,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
7.005,          ,   9.28,  -0.10,   2.44,    -2.69,     3.44,    -1.12, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
7.010,          ,   9.28,  -0.10,   2.44,    -2.38,     4.25,    -1.19, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
7.030,          ,   9.28,  -0.09,   2.42,    -2.38,     4.25,    -1.19, -0.52,  0.46,  0.37,  0.62,  100.25,   72.69,    2.56
7.035,          ,   9.28,  -0.09,   2.42,    -2.38,     4.25,    -1.19, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.040,          ,   9.36,  -0.11,   2.39,    -2.12,     5.25,    -1.44, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.045,          ,   9.39,  -0.11,   2.45,    -2.06,     6.00,    -1.38, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.050,          ,   9.39,  -0.11,   2.45,    -2.06,     6.00,    -1.38, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.055,          ,   9.40,  -0.11,   2.59,    -1.88,     6.69,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.060,          ,   9.40,  -0.11,   2.59,    -2.25,     7.69,    -0.94, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.065,          ,   9.43,  -0.05,   2.54,    -2.25,     7.69,    -0.94, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.070,          ,   9.40,  -0.06,   2.55,    -2.81,     7.69,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.080,          ,   9.40,  -0.06,   2.55,    -2.81,     7.69,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.085,          ,   9.38,  -0.06,   2.55,    -3.12,     7.06,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.090,          ,   9.38,  -0.06,   2.55,    -3.12,     7.06,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.095,          ,   9.28,  -0.06,   2.52,    -4.50,     5.44,    -1.38, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.100,          ,   9.28,  -0.06,   2.52,    -5.69,     0.81,    -1.19, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.105,          ,   9.36,  -0.02,   2.53,    -5.69,     0.81,    -1.19, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.110,          ,   9.58,  -0.08,   2.53,    -5.31,    -2.75,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.130,          ,   9.58,  -0.08,   2.53,    -5.31,    -2.75,    -0.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.135,          ,   9.50,  -0.05,   2.39,    -3.06,     2.38,    -0.31, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.145,          ,   9.62,  -0.08,   2.57,    -2.81,     0.81,    -0.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.150,          ,   9.62,  -0.08,   2.57,    -2.81,     0.81,    -0.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.155,          ,   9.75,  -0.08,   2.59,    -3.38,     3.38,    -1.00, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.160,          ,   9.75,  -0.08,   2.59,    -3.38,     3.38,    -1.00, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.165,          ,   9.71,  -0.03,   2.61,    -3.56,     7.94,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.170,          ,   9.71,  -0.03,   2.61,    -3.56,     7.94,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.175,          ,   9.44,   0.03,   2.76,    -3.88,     6.81,    -1.62, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.180,          ,   9.44,   0.03,   2.76,    -3.62,     5.62,    -1.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.190,          ,   9.55,   0.04,   2.50,    -3.62,     5.62,    -1.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.195,          ,   9.47,   0.04,   2.22,    -3.12,     7.50,    -1.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.200,          ,   9.47,   0.04,   2.22,    -3.12,     7.50,    -1.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.205,          ,   9.38,   0.00,   2.18,    -2.50,     5.31,    -1.44, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.210,          ,   9.38,   0.00,   2.18,    -1.06,     1.81,    -1.31, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.215,          ,   9.24,   0.05,   2.35,    -1.06,     1.81,    -1.31, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.235,          ,   9.24,   0.05,   2.35,    -1.06,     1.81,    -1.31, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.240,          ,   9.29,   0.12,   2.56,     3.94,    -8.19,    -3.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.245,          ,   9.42,   0.16,   2.62,     3.94,    -8.19,    -3.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.250,          ,   9.42,   0.16,   2.62,     3.44,    -8.12,    -4.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.255,          ,   9.57,   0.14,   2.55,     3.44,    -8.12,    -4.56, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.265,          ,   9.56,   0.10,   2.57,     2.00,    -7.19,    -5.06, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.270,          ,   9.56,   0.10,   2.57,     2.00,    -7.19,    -5.06, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.275,          ,   9.54,   0.04,   2.55,     0.62,    -6.19,    -5.06, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.280,          ,   9.54,   0.04,   2.55,    -0.31,    -5.69,    -4.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.285,          ,   9.51,   0.00,   2.51,    -0.31,    -5.69,    -4.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.290,          ,   9.51,   0.00,   2.51,    -1.00,    -4.44,    -4.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.295,          ,   9.70,   0.00,   2.33,    -1.00,    -4.44,    -4.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.300,          ,   9.61,   0.03,   2.22,    -1.69,    -1.12,    -3.44, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.310,          ,   9.61,   0.03,   2.22,    -1.69,    -1.12,    -3.44, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.315,          ,   9.41,   0.03,   2.16,    -1.81,     1.94,    -2.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.320,          ,   9.41,   0.03,   2.16,    -1.81,     1.94,    -2.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.335,          ,   9.34,   0.03,   2.16,    -1.56,     0.00,    -1.94, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.345,          ,   9.58,   0.08,   2.34,    -1.00,    -4.69,    -1.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.350,          ,   9.58,   0.08,   2.34,    -1.00,    -4.69,    -1.88, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.355,          ,   9.62,   0.03,   2.33,    -2.06,    -2.50,    -1.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.360,          ,   9.62,   0.03,   2.33,    -2.19,    -3.88,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.365,          ,   9.46,   0.11,   2.38,    -2.19,    -3.88,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.370,          ,   9.46,   0.11,   2.38,    -2.19,    -3.88,    -1.12, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.375,          ,   9.82,   0.20,   2.45,    -1.88,    -4.81,    -0.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.380,          ,   9.82,   0.20,   2.45,    -1.88,    -4.81,    -0.69, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.385,          ,   9.81,   0.16,   2.21,    -2.00,     1.94,    -0.50, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.390,          ,   9.62,   0.11,   2.13,    -2.44,     5.38,    -0.62, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.400,          ,   9.62,   0.11,   2.13,    -2.44,     5.38,    -0.62, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.405,          ,   9.54,   0.03,   2.12,    -3.12,     4.44,    -0.50, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
7.410,          ,   9.54,   0.03,   2.12,    -3.12,     4.44,    -0.50, -0.51,  0.47,  0.40,  0.60,   98.94,   75.62,    1.56
